label,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63
F,0.0,0.0,0.0,-0.10529440379561429,-0.048808579238211434,-0.03526956513563344,-0.20628465649498898,-0.1620421657871479,-0.06539621446523614,-0.29093557297749617,-0.2642694833717284,-0.10068138377978178,-0.27602608217328367,-0.388285219280034,-0.1289109618836655,-0.1633398748007619,-0.46172578612258564,0.007877348547186733,-0.2158182901523597,-0.6149273940055991,-0.060938522606000356,-0.23863223458791155,-0.5568032363021629,-0.11521478681996233,-0.23532558523608524,-0.46462962286000387,-0.13859811747045217,-0.11389253585475799,-0.5290432170210968,0.0002053627259864149,-0.159449987135723,-0.7500585206422349,-0.02809267860556259,-0.19563984160281,-0.8865961202184341,-0.04460515663407245,-0.22572949942660223,-1.0,-0.05287588102573792,-0.04715830560229893,-0.5438558655556587,-0.02200397044622093,-0.08027173240254766,-0.7441395407081152,-0.043410542638752325,-0.10136413693451728,-0.870616166379916,-0.041503849807722634,-0.12286093610163609,-0.9780246113083332,-0.03604988509518493,0.02518900957384335,-0.5132152501752041,-0.051239238193532065,0.02221481058060745,-0.6805562437659672,-0.058290638932588124,0.02154441045799331,-0.7880238167195824,-0.04582561500989198,0.021298669902878428,-0.8866193608564639,-0.03305213235564764
F,0.0,0.0,0.0,-0.10544075142402559,-0.050098094369369094,-0.03993629107409637,-0.20838141986863018,-0.16087848926114653,-0.07301957505073726,-0.2937174000182602,-0.26707401961812166,-0.11054735905262458,-0.27101513309570036,-0.3938967389980806,-0.14079240362973372,-0.16411838196804995,-0.4586627741717643,0.0043325118981559696,-0.2149416929701245,-0.6120384569419549,-0.06620349966611942,-0.2385618204208735,-0.5565163950881072,-0.121792974659789,-0.23720549005013272,-0.4677231678637486,-0.14647209817519785,-0.11442505792339697,-0.5265311583729715,-0.001670118778682485,-0.1608068777857461,-0.7453377647948547,-0.03229255355685757,-0.19708681584407656,-0.8826005271003267,-0.050808174891247525,-0.22770215079838427,-1.0,-0.0606137002769796,-0.04724582133971192,-0.542810883928762,-0.022578702801152466,-0.0811541558303692,-0.7415286661695111,-0.04694729522664047,-0.10192313858353141,-0.8692872805852508,-0.04767901387290151,-0.12364533626975487,-0.9790656131680866,-0.04382932350132577,0.025665643050080924,-0.5138513386766752,-0.050692718312145384,0.02201375869321093,-0.6800930911569136,-0.05952637837596948,0.020754690546937345,-0.7873177355842179,-0.04871969334695207,0.0192486681215255,-0.886269430465925,-0.037327213567367984
F,0.0,0.0,0.0,-0.10479663883768099,-0.04789354000903956,-0.04044175960054057,-0.20690224457451079,-0.15836500229550018,-0.07321866664522776,-0.2914554471239991,-0.26031203119016316,-0.11003420215251852,-0.2781542367765912,-0.3899566686695232,-0.13967754025641604,-0.16732114655527042,-0.4613345449725402,0.0013863504127213922,-0.22142517091806785,-0.6192069210722598,-0.07054610134431835,-0.24453412786922843,-0.5549658360854144,-0.12771395739412528,-0.2403483962770885,-0.45840674520576863,-0.15302249561301942,-0.11876481141231998,-0.5282400694283206,-0.0036495071352597515,-0.1654975507530184,-0.7503680774588398,-0.034409887284219697,-0.20238125138342763,-0.8851786226445837,-0.05347742192611883,-0.23292028725516858,-1.0,-0.06381866538752323,-0.052433626064062544,-0.5446210269180212,-0.023430275905827434,-0.08823660998321153,-0.7458296961238114,-0.04628875029811086,-0.1123358198379175,-0.871744387313595,-0.04573625054785234,-0.1363309281249516,-0.9796578793654517,-0.04146987622929995,0.019196813976824975,-0.5153172311543868,-0.05057873498858882,0.011957966756975155,-0.6849581227956787,-0.05789699848352166,0.009303982904007179,-0.7934881173629255,-0.04519094376890448,0.0074534904085065985,-0.8924308045630581,-0.032512531562533496
F,0.0,0.0,0.0,-0.10706376993880722,-0.0402115508496549,-0.044482490901763365,-0.21366383138854123,-0.14821565655440636,-0.07969713537363596,-0.2990165905257695,-0.2635740481881234,-0.11857726265409291,-0.2770934076328283,-0.39894159031322696,-0.14947815764586359,-0.17688009089887075,-0.4552425034577943,0.001154982659842416,-0.22749483759065178,-0.6086575921364858,-0.07130065948595969,-0.24161583258238922,-0.5566011087264654,-0.12788378639970355,-0.22998254016330014,-0.47576027422406886,-0.1526446095297672,-0.126488003314429,-0.5271626490107367,-0.003402939701876328,-0.17493474943512363,-0.7479799551708565,-0.030876558955372724,-0.2085676735737694,-0.8833464903904404,-0.04510826368393878,-0.23524656622657455,-1.0,-0.05167593317309144,-0.05776856343127183,-0.5462669524061884,-0.023912897748112956,-0.09231408593853117,-0.7485531693847337,-0.045888225998124935,-0.1132989848730019,-0.8773270192124697,-0.04239592143979241,-0.13391121477593954,-0.986548749164494,-0.035544176356162964,0.017380937103219262,-0.5179873839487956,-0.052584541916061565,0.010707395298330669,-0.6873781875862133,-0.061003620932829725,0.008638489428940658,-0.7950865290432636,-0.048347132022825375,0.0070940103512737145,-0.8937194410705458,-0.035084407622412675
F,0.0,0.0,0.0,-0.10196253441835741,-0.0398668118914338,-0.045416119614497485,-0.20369348661774822,-0.14383582058365169,-0.08184101188468229,-0.28954256602903206,-0.2421245036635155,-0.12255122370058344,-0.2898102351101944,-0.3609998469104343,-0.15706131742521046,-0.1740939089384194,-0.45183950077255897,-0.0006616822859182376,-0.22788860932547522,-0.5871636682541469,-0.07375304389507113,-0.24953535834934518,-0.5378174192290374,-0.13180837992946384,-0.24218213825954293,-0.4509573857588455,-0.15798596870934262,-0.12616541132787853,-0.5265861289669522,-0.0064412972281243635,-0.1741412543051431,-0.7456188806463008,-0.03527573929736816,-0.20773804844970672,-0.8805215998044151,-0.05248451724765414,-0.2343881216215982,-1.0,-0.061737726475981886,-0.05974977824567261,-0.5482031659772169,-0.028087862182901244,-0.09440024911864456,-0.7501683230306523,-0.05329732908283269,-0.11606571261030608,-0.880185466340585,-0.055289026569500174,-0.13816891570517206,-0.9908402559311582,-0.052800361171453224,0.013060536289170439,-0.5179805680075837,-0.05761766369602561,0.010491136788910104,-0.6853957978526565,-0.06962494265472131,0.010521631678658123,-0.7953183559310222,-0.060544991372730866,0.010572555907748336,-0.8948518866373724,-0.05049822999432979
F,0.0,0.0,0.0,-0.10440020936820449,-0.044798845685778486,-0.045263769920373474,-0.2077996164062115,-0.14712857829506226,-0.08274431364550984,-0.29210932887821595,-0.24905177214566152,-0.1242738357709504,-0.27765332827577105,-0.36430164268508214,-0.15986733234082612,-0.17407006397258504,-0.4543638860300646,-0.003081210979784024,-0.2290231560118518,-0.593514457283587,-0.07427165097840807,-0.24882522310450653,-0.5340101169840195,-0.13051484906843452,-0.23935739208286966,-0.43880206430355784,-0.15640794112629527,-0.12359804651655748,-0.5263998988487538,-0.009092202229457468,-0.1718608017537841,-0.7425771440949706,-0.04018371819192366,-0.20701896678836426,-0.8764257165887114,-0.06140146112458464,-0.2361551370050864,-1.0,-0.0743925583273994,-0.05582797594310986,-0.5460720312155721,-0.030180564188221598,-0.09355240759489669,-0.74800093341775,-0.05829085112120983,-0.11736192343557232,-0.8814236108205802,-0.06651550264679933,-0.14069111960855954,-0.9990292920249494,-0.0690554866745713,0.017878780272160073,-0.5152593906567114,-0.058377424687823226,0.012392366427827005,-0.6837935064246846,-0.07227691679328456,0.011592527823565452,-0.7963549107163609,-0.0668399722303035,0.010878444650837612,-0.9012364252331453,-0.06041315859682615
F,0.0,0.0,0.0,-0.1013331905195716,-0.04225645013893502,-0.04535356842623525,-0.2043141807656223,-0.1431518499444873,-0.08207647379314408,-0.2881793733921916,-0.24029137643283358,-0.12250379351790766,-0.2734158832864055,-0.3556809879541421,-0.15678319598515328,-0.17235827831121825,-0.4505412572623984,-0.004618748840113136,-0.22472635831131246,-0.5902442439031127,-0.0763097080760192,-0.24328452928403882,-0.5276387248629406,-0.1327430505024759,-0.23409404076590262,-0.4306899712433645,-0.15853521216211378,-0.12163540097404538,-0.5238083529225355,-0.0101640099629352,-0.1683695596956067,-0.7407979475926116,-0.04199865853427709,-0.20280157674777763,-0.8761809045095625,-0.06363709992773042,-0.2311804322613802,-1.0,-0.07663247206249803,-0.05444773429531783,-0.5437866724504509,-0.030621876117384258,-0.09062868814908792,-0.7440137058916233,-0.05980964504621417,-0.11462466500082971,-0.8763596010327891,-0.06869803942122309,-0.13886372700157612,-0.9929538048339942,-0.0712103969684609,0.01863875414483228,-0.5131740454699267,-0.05804211141449617,0.015780351791365863,-0.6788153898981258,-0.07278815945592393,0.016322321854958584,-0.7889827889166194,-0.06778696633709982,0.01674816607661228,-0.8921903173067212,-0.06131995344537835
F,0.0,0.0,0.0,-0.1028628515980403,-0.04034972686739844,-0.046504370296500674,-0.20638915809657396,-0.14300183572539915,-0.08339635862847973,-0.2884234403599166,-0.24284175043024464,-0.12328862023126455,-0.2692568326479276,-0.3558406480088995,-0.1569723939890347,-0.1733502096856646,-0.4526865366466385,-0.008627960048628815,-0.22489201208816173,-0.5961997279394149,-0.08004212383865583,-0.2413603507368787,-0.5323406436386583,-0.13591494728113737,-0.22959603507817017,-0.4345905259596433,-0.16164377090410614,-0.12113240194654276,-0.5247852063825841,-0.013591823873894172,-0.16722686683815444,-0.7421143480694627,-0.046171232789813645,-0.20176342592243277,-0.8775427799918257,-0.06837324378802977,-0.22958101937779868,-1.0,-0.0820387357438352,-0.05386766715556094,-0.5429850196350826,-0.03315564845383369,-0.09166472495980685,-0.7443347667475299,-0.06259797477354007,-0.11697970168659186,-0.8747542859926151,-0.07175332183082511,-0.14156637959287133,-0.9907940683351824,-0.07464913419851793,0.01914509267862091,-0.5120026618877395,-0.05969351530476267,0.013285084874939013,-0.680604548532051,-0.07537383784200666,0.012189237567728465,-0.792165151189053,-0.07122119361078848,0.01093404454463544,-0.8978486199264022,-0.06543885563785275
F,0.0,0.0,0.0,-0.10146409063892033,-0.04317701727123821,-0.04488632823293575,-0.20233269057319922,-0.14137386576607372,-0.08084136615642813,-0.283356161220631,-0.2351916862120924,-0.11960895062586993,-0.26980265000799764,-0.3451199544190831,-0.1520630267143824,-0.17076171872240473,-0.4538143343565789,-0.007916955774395714,-0.2202353363202556,-0.5952002467627815,-0.07713550919154044,-0.23625751641559212,-0.5233567620653979,-0.1325971992771482,-0.22626475406672633,-0.42310878718368367,-0.15859715778316552,-0.1187494576223368,-0.523700537480927,-0.01319318081730815,-0.16420618999499767,-0.7414852376976848,-0.04507722472084193,-0.19768484398076613,-0.8765945345583527,-0.0686704392797568,-0.22499227193163338,-1.0,-0.08363857554480608,-0.05168417606149676,-0.5399875949351464,-0.032512639485546134,-0.0885409458977212,-0.741508959168062,-0.061010979131343686,-0.11179378710151369,-0.8721335596118691,-0.07142453731248842,-0.1348315734704132,-0.9888305151507693,-0.075339309601617,0.02114021746267568,-0.5079021125716877,-0.05845499999344735,0.014217191849362269,-0.6779157869954735,-0.0724898330392849,0.012881278948652534,-0.7880009961530319,-0.06767326377069516,0.01188973635928078,-0.8921803399874164,-0.061604559662723955
F,0.0,0.0,0.0,-0.09942697882070282,-0.04551163845543275,-0.0454813969525946,-0.20033397015658608,-0.14672047001754723,-0.08027899373409315,-0.282147190930633,-0.24309821142265053,-0.11760054978519822,-0.2643455031026563,-0.3536848213995365,-0.1485132306559186,-0.1662582817552402,-0.4542948372785178,-0.004764710493021415,-0.2158243686549141,-0.5874318609535165,-0.07329986000207077,-0.23222350606395367,-0.5136464451053628,-0.12919982511419043,-0.2224880548395717,-0.4133959731011187,-0.1558004773600093,-0.1157754477861127,-0.5244357550516794,-0.00898213718805767,-0.16070810384875478,-0.7418589862786187,-0.040976700073939124,-0.19479965888237463,-0.8774594168780627,-0.06569076670788211,-0.22223733211260055,-1.0,-0.08149697293361183,-0.04954408317378449,-0.5412731707559856,-0.027461287998227,-0.08822730687080935,-0.7438040333203768,-0.05596011008788717,-0.1138624708006254,-0.8741941275722889,-0.06790905474541059,-0.1384059056503435,-0.9887299011587394,-0.07265137221748784,0.022988055831236212,-0.5099601474354414,-0.052615632628290665,0.014957219779837754,-0.6835963009341817,-0.06547607601758744,0.011621335186835396,-0.7958672811593808,-0.061348169556473986,0.008114809454282525,-0.901298320864992,-0.05609600087037296
F,0.0,0.0,0.0,-0.09978214134979192,-0.045105808928292385,-0.04364303484767414,-0.198811754100218,-0.1442937217947826,-0.07824476419352304,-0.2778538665293325,-0.23500986473556607,-0.11584839140700152,-0.26788442674364377,-0.3451380493852641,-0.14742901957352209,-0.1661542140131635,-0.4553058090639782,-0.005666779879217706,-0.21393748095216164,-0.5886732799429758,-0.07431833711232315,-0.2319871617098252,-0.5073544349398207,-0.13065863931930569,-0.22503658051848716,-0.40345317380802465,-0.15743222062801193,-0.11552757546562283,-0.521854876333311,-0.011283136669324038,-0.1603994017461709,-0.7400819889067801,-0.04204715295735065,-0.1945179011424821,-0.8746088385286803,-0.0654356182007887,-0.22264737948103341,-1.0,-0.08045139243044946,-0.049688220383310916,-0.5371107108044578,-0.03102356160412512,-0.08802277953746364,-0.7418652774047465,-0.0587838379011477,-0.1140484493335226,-0.8723816501219175,-0.06989258623645238,-0.13965778982433286,-0.9885183041293489,-0.07428471718291142,0.022415070291658918,-0.5048773396474475,-0.05736202960273901,0.013800679499479156,-0.6786612046593604,-0.07105728876302021,0.010752799217183312,-0.7915284712935178,-0.06670771981800531,0.007540739100226663,-0.8975296776911642,-0.06108713285775877
F,0.0,0.0,0.0,-0.09988571716139628,-0.04579356331473369,-0.04233078987394092,-0.19758125714315253,-0.1449676686411152,-0.07650745247220898,-0.27590895944842597,-0.23506520720230845,-0.11425344403024702,-0.26652474466525833,-0.3523583896439307,-0.14600096915321975,-0.16411421563799886,-0.4520293537411333,-0.002884068669561647,-0.2145291128566122,-0.5870270448606227,-0.0716372900843039,-0.23127863556317585,-0.5143757031499941,-0.1280229733983367,-0.22204858687352494,-0.416948585493784,-0.1547550357305466,-0.11428861603128963,-0.5206195059562048,-0.008716778522169967,-0.15862353092274983,-0.7391487652249945,-0.04013652193349845,-0.19249643671453354,-0.874377382404928,-0.0641463516183546,-0.2205620395566022,-1.0,-0.07951261753046389,-0.04918764997318247,-0.5375620403547994,-0.028679222653590176,-0.08798809332993326,-0.7405956307367813,-0.05590665188798942,-0.11417572813736837,-0.8715023520021656,-0.06618518015065196,-0.1399276232761458,-0.9883627975170897,-0.07014008588412926,0.022458837443979383,-0.5074992720251218,-0.055248181934014616,0.014097303359076208,-0.6805450866076302,-0.06762158832849426,0.011313571515640086,-0.7922541572487313,-0.06235809049976176,0.008937756465996208,-0.8978788744826114,-0.0562887032905987
F,0.0,0.0,0.0,-0.10126478833906248,-0.04271625017652033,-0.04741241236829696,-0.20149299946381075,-0.13923788672725249,-0.08205300577090396,-0.28252962456768327,-0.23449747893337364,-0.11875171087393613,-0.27663434269524634,-0.3513991349639561,-0.14877703498824627,-0.16859673494784355,-0.4481202083527925,-0.004387016868613934,-0.21926504628612709,-0.5868417375034659,-0.07404287851965782,-0.2340435322650782,-0.520748044942574,-0.13151232782970929,-0.22358043618080078,-0.4258259196402783,-0.1587807195876923,-0.11822425749412209,-0.5213950946686775,-0.0066622940781913284,-0.16316196524766752,-0.7415788866832443,-0.039361069683149896,-0.1967836020899853,-0.8767318520153171,-0.06579826139773878,-0.224108843388187,-1.0,-0.0829326288198317,-0.0529374267499757,-0.5414634071926139,-0.02351385000318307,-0.08965859939378384,-0.7441795986658046,-0.05197483417724818,-0.11387549939105916,-0.8734741261888703,-0.06494370312571456,-0.1380900821516408,-0.9878263004781289,-0.07035499632163755,0.019302736140950093,-0.5131051031557501,-0.04724490994837772,0.012137531319143567,-0.687013408052888,-0.05959131601757593,0.007058920898788914,-0.7981076827229477,-0.05585221806104849,0.0007429060839995598,-0.9025412922406422,-0.050951180385077774
F,0.0,0.0,0.0,-0.10101849409068044,-0.0425459878352797,-0.0485024392910127,-0.20200435843456654,-0.14305841589974372,-0.08522809604185763,-0.2819455608506468,-0.2438923384554031,-0.12401991905780607,-0.2613292024683794,-0.3611562533747106,-0.155989151722424,-0.16659437424284027,-0.454028670188011,-0.007483047000796721,-0.2117501319198554,-0.5956497381176928,-0.07684849784440718,-0.2269862414919174,-0.5181113582357004,-0.13339417657382618,-0.21758742589835964,-0.41641137511092113,-0.16031223104347064,-0.11542041046315524,-0.5220456060939254,-0.010113758988542575,-0.1590931156532786,-0.7400397221424585,-0.04033550623067142,-0.1919136854761528,-0.8742585452294224,-0.06324358972058751,-0.21948010368788184,-1.0,-0.07826616218654746,-0.04943978422283891,-0.5378073747878257,-0.02751034327539068,-0.08546355834783852,-0.7397797514962702,-0.05442771160549973,-0.11019705889337662,-0.8700706163374169,-0.06534769854902675,-0.13551606517578457,-0.9874298474738497,-0.06996800017520413,0.022775334549248828,-0.5063582454207524,-0.052004004699303275,0.013573441002349227,-0.6772340922455903,-0.06491505898281331,0.00964170898908737,-0.7868863563478637,-0.06087658462321879,0.005105792996047722,-0.8914441106375605,-0.05583342091920734
F,0.0,0.0,0.0,-0.1012462256964542,-0.04326709202669944,-0.04677380364769094,-0.20237636154180602,-0.14310375337722436,-0.08344038909216833,-0.28294477897343373,-0.23973874669747844,-0.12288824141274989,-0.2658559865326614,-0.35782219866163895,-0.1553078588268534,-0.1663456895498641,-0.4559669706437312,-0.005730531594559491,-0.2145279388620928,-0.6015079621342535,-0.07545098784370251,-0.23239638799517978,-0.5239393720943429,-0.13185075381694283,-0.22494801430065156,-0.41891843260688383,-0.15802239407380442,-0.11564793115635223,-0.5226346778703168,-0.008938382520879796,-0.16010484875099035,-0.7418207124673059,-0.03903746405915504,-0.19373022451174238,-0.876888869078392,-0.06071901114608783,-0.22156423556378624,-1.0,-0.0742741279322109,-0.05018874904637072,-0.537412511394799,-0.026929129445157043,-0.08722156419740144,-0.7396492369191219,-0.052014581135235605,-0.11270988859991937,-0.8687855723136162,-0.05929067092680471,-0.1381936335211315,-0.9819799127921742,-0.06120511831640687,0.021118583340511036,-0.5057757753910963,-0.052209609795346924,0.011791324790896113,-0.6762647888147391,-0.06333583648096908,0.00707285622745154,-0.7864705025496072,-0.056861881002457364,0.0025424516962990274,-0.8899979205338637,-0.04955381116643599
F,0.0,0.0,0.0,-0.10065040858199902,-0.043910190341164425,-0.04683229548017747,-0.20129683201687126,-0.14324825931934798,-0.08291579097994049,-0.28226574850154157,-0.2398492985959043,-0.12178258603859564,-0.26592587890743435,-0.3542564350594315,-0.15376572917279926,-0.16656029708658732,-0.4541160984865503,-0.0039624653368234885,-0.21371815242371572,-0.5966554997607283,-0.07392863758068759,-0.23189923662782444,-0.5249523185767997,-0.13071817680705597,-0.22436079437547063,-0.4226376512447157,-0.15713155952887964,-0.11668342184734676,-0.52096970048573,-0.007029791348796518,-0.16086483210546415,-0.7403887591491458,-0.03856300502585211,-0.19459948572059516,-0.8762566984240103,-0.06146858173536479,-0.22209654107047605,-1.0,-0.07559287717141146,-0.0518495997044247,-0.5365873004818369,-0.024989483745827455,-0.08809773159486144,-0.7383642660900364,-0.052038416007082124,-0.11290082748706183,-0.867690605515708,-0.061292713169195635,-0.13784194741724817,-0.9812410886218742,-0.0639682652706164,0.01929340007713942,-0.5056967773973644,-0.05009240927107224,0.01124984042647052,-0.6777121661196318,-0.06211692014838763,0.006358302240723693,-0.7887366407282764,-0.05689897350579074,0.000984484615195822,-0.8933288579620183,-0.05045728972518435
F,0.0,0.0,0.0,-0.09774048202114635,-0.0459571795060319,-0.04674555959039307,-0.1963459436339302,-0.14574642987128958,-0.08374804855181654,-0.27966732797957666,-0.23843249010089929,-0.12372529678944255,-0.2668019292072818,-0.3518497643100314,-0.15722960361137894,-0.16469688875817884,-0.45201434000554636,-0.004142653589596197,-0.21446071066070377,-0.5892062734931081,-0.07593983159653861,-0.22914644872526674,-0.523149053502889,-0.13481227624196332,-0.21775359743341846,-0.4288215837157772,-0.1625609717938586,-0.11443006532079371,-0.5195316373092751,-0.007545536196436164,-0.15943745284598954,-0.737123885273854,-0.040261163353927584,-0.19159309395290716,-0.87342824414253,-0.06495555941344636,-0.21753203269365062,-1.0,-0.08027178930902033,-0.04917997402544311,-0.536049689077171,-0.02573022029354879,-0.08658978840529218,-0.736855490671705,-0.0528976468522739,-0.11096694360860852,-0.8648453371338233,-0.06226074489783645,-0.13534173443776557,-0.9783831944250803,-0.06505336155987097,0.022050687300687072,-0.5050018716690926,-0.0510898253957767,0.01191987791897244,-0.6746618487331378,-0.06169488247176891,0.0067386188943088145,-0.7833794335447644,-0.05528898250401592,0.0016323334115356442,-0.8863459070242659,-0.04827495692209768
F,0.0,0.0,0.0,-0.09936950314325778,-0.048792817937088714,-0.04732806982448706,-0.19912859533235108,-0.14983016508710875,-0.08280479645380562,-0.28173792697800343,-0.24459664328325073,-0.12098861720593852,-0.2680827040570659,-0.36024000438258846,-0.15274915872471687,-0.16521997037908429,-0.4569196746504742,-0.0013305573158492313,-0.2120820658906794,-0.595096959963709,-0.07284341320894099,-0.22973274860377074,-0.5268963104564139,-0.13273485764665777,-0.2225814406990613,-0.4266641293786239,-0.161395755827403,-0.11593092041084845,-0.5249677408813809,-0.003974121025806453,-0.16140765665110657,-0.7444388893213811,-0.03643288769237701,-0.19593853227497668,-0.8790082279253537,-0.06239484663252104,-0.22451816035083774,-1.0,-0.07888295165317975,-0.05039892126814425,-0.5420967417953811,-0.02173985869905565,-0.08780708153248354,-0.7456053113896361,-0.04999342844228018,-0.11297128924026484,-0.8755190147633642,-0.062393443435345884,-0.13876051556924154,-0.9887576803420726,-0.06718514554235216,0.021855122774947357,-0.511105767428718,-0.046562990981144414,0.013278397202832151,-0.6846709166241383,-0.05873038279320057,0.006490075263267662,-0.7955223785922088,-0.05466672857942829,-0.0018760554012999756,-0.8995347344161018,-0.04934660259923259
F,0.0,0.0,0.0,-0.09933104315922849,-0.0490191249746918,-0.04786205249963113,-0.1987182644396246,-0.149136274928606,-0.08295935304418361,-0.2805406145956098,-0.24731257139061086,-0.12055825333037865,-0.26175290208165086,-0.3634553429010761,-0.15168165789785334,-0.1658721705542997,-0.4532828431824503,2.4872937538571884e-06,-0.2124112558824045,-0.587937659773459,-0.07028715810734125,-0.22691124680956054,-0.5134913963323502,-0.1300784039620285,-0.2177446952783798,-0.4152723085466461,-0.15933067471689413,-0.11647364981089602,-0.5224929729953087,-0.0023483235251248176,-0.1614269799914967,-0.7415140955432759,-0.03488348948257817,-0.19572735983994033,-0.8757487369305103,-0.06239589248584815,-0.22472084174634874,-1.0,-0.08052018955807429,-0.05100091266232798,-0.5404074871507056,-0.01985111098836771,-0.08887456149049376,-0.7441601933827358,-0.04914096561239002,-0.11480324057997952,-0.8732720052931242,-0.06449299621352571,-0.1415682462997402,-0.9870122915949368,-0.07145572686640175,0.021532547657289163,-0.5105370926297903,-0.04422526877599592,0.012493596293884466,-0.6852171181854189,-0.05662501723575008,0.005398051973351297,-0.795648756898505,-0.05394587315817567,-0.00370527982643282,-0.8986135417670595,-0.050169887053207164
F,0.0,0.0,0.0,-0.09964700526699574,-0.04831683261449499,-0.04834874283215807,-0.2006058896993852,-0.14439622576063968,-0.08506891068151615,-0.2848753916638529,-0.23934269648939457,-0.12443422172272814,-0.2674502719919168,-0.35516729771195216,-0.1573425883034373,-0.17032473046256558,-0.4539545580765795,-0.0018859449089538745,-0.21656580589620547,-0.5952004631083956,-0.07283302718839488,-0.23162929223311646,-0.5284566509024559,-0.1323098863681294,-0.22302643452979468,-0.42972947391380095,-0.1611065590111258,-0.12009620394955113,-0.5243756845360166,-0.004395210028614053,-0.16587197616104854,-0.7439848525615487,-0.03677606928457962,-0.20046283404230802,-0.8779090318874979,-0.06377741302792288,-0.23051753421430796,-1.0,-0.08160000696404833,-0.05385508540324744,-0.5442798607617734,-0.022032537702887687,-0.09372042495760752,-0.7462830318941608,-0.05096620083503447,-0.11968914201683785,-0.8771676900371925,-0.06598391426084708,-0.14692740944429933,-0.9920283900810303,-0.07316062954226793,0.01917196642150585,-0.5165767212388072,-0.046599564079411356,0.00897331306515558,-0.688628349045613,-0.05965722393577955,0.0015839592671552639,-0.7980214814726266,-0.05730355664522038,-0.007693415657618037,-0.8997932159871947,-0.0537435235346946
F,0.0,0.0,0.0,-0.10031102486600314,-0.04435275768806297,-0.04590063784814495,-0.20260269552028043,-0.145998829721066,-0.0806654158130205,-0.28758992422978397,-0.2391127033990526,-0.11826795760543524,-0.2696206457750335,-0.3523441123989614,-0.14933427580669575,-0.17439169474642272,-0.4512633110661262,0.0002902050561455105,-0.22318108342298196,-0.5838924701715854,-0.06969353481073351,-0.2353594458335338,-0.5112013288474263,-0.1280653781589424,-0.2231799151301458,-0.4177486502469469,-0.15621800323408552,-0.12356106482648603,-0.5229328971343276,-0.0037397469040364117,-0.17098253836425412,-0.7375743440712361,-0.03628494037741911,-0.2051091509710256,-0.8737795501905126,-0.06251841567845264,-0.2330452913836242,-1.0,-0.07949570642177448,-0.05716036262018253,-0.5425049954741309,-0.02277917094822732,-0.09646009801937952,-0.7405056686834062,-0.05142576240422531,-0.12316166444888989,-0.8702199176910437,-0.06496925552230874,-0.1504783759997447,-0.9863424620295579,-0.0708153247241488,0.016069945847874603,-0.5148533343671426,-0.04863883391872051,0.004632358981651319,-0.6848457445527324,-0.060842246474834834,-0.0034507476071366882,-0.794641593752375,-0.05746148447647227,-0.013150771481200795,-0.8986913893527282,-0.053136357303415954
F,0.0,0.0,0.0,-0.09979491055666757,-0.04272803263370322,-0.04601264875866629,-0.20201356102024204,-0.14365568976363746,-0.08149545335020698,-0.2874886252811123,-0.23642738392167176,-0.12021824601460179,-0.2738080208394721,-0.3474837719374116,-0.15268186719343657,-0.17699204299870966,-0.4468321670551003,0.000650796175551161,-0.22902074750679746,-0.5735584635873637,-0.07054676539000793,-0.24263051619502937,-0.5079964163832699,-0.12966515345441804,-0.22992362971469943,-0.41833617878443774,-0.1580996588712324,-0.12667762627122958,-0.5215276480800022,-0.003948671382910081,-0.17538768355065387,-0.7350603457484524,-0.03709053720427791,-0.20951683429075946,-0.8724792445280896,-0.06316840268299928,-0.237162715335364,-1.0,-0.07984775000502567,-0.06052492928885419,-0.5434567476283754,-0.023802019115017628,-0.10050545727518273,-0.7400602475283472,-0.05309582828713356,-0.12701569889566397,-0.8691214460814136,-0.06611931090623081,-0.15411827127532993,-0.9836075628894537,-0.07144851879968711,0.012620257324947584,-0.5167412699673899,-0.05060612453949414,0.0002570728004487046,-0.6863700693140747,-0.06338734555906574,-0.008251505235327064,-0.7958548183705021,-0.05986062319133768,-0.018552947135789345,-0.8978409852659092,-0.055308375421789215
